Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
243	736	0	1.72192086	293.199972	293.199976	293.199971	293.199984	8.70958235e-06	4.6204909e-06	0	0	0	0	3
244	741	0	1.72900696	293.199972	293.199976	293.199971	293.199984	8.86999868e-06	4.6204909e-06	0	0	0	0	3
245	745	0	1.73609305	293.199972	293.199975	293.199971	293.199984	9.03071134e-06	4.6204909e-06	0	0	0	0	3
246	750	0	1.74317914	293.199972	293.199975	293.199971	293.199984	9.19332678e-06	4.6204909e-06	0	0	0	0	3
247	754	0	1.75026524	293.199972	293.199975	293.199971	293.199984	9.35427175e-06	4.6204909e-06	0	0	0	0	3
248	759	0	1.75735133	293.199972	293.199975	293.199971	293.199983	9.51378831e-06	4.6204909e-06	0	0	0	0	3
249	764	0	1.76443743	293.199972	293.199975	293.199971	293.199983	9.67154563e-06	4.6204909e-06	0	0	0	0	3
250	768	0	1.77152352	293.199972	293.199975	293.199971	293.199983	9.82930402e-06	4.6204909e-06	0	0	0	0	3
251	773	0	1.77860961	293.199972	293.199975	293.199971	293.199983	9.98453811e-06	4.6204909e-06	0	0	0	0	3
252	778	0	1.78569571	293.199972	293.199974	293.199971	293.199982	1.01374631e-05	4.6204909e-06	0	0	0	0	3
253	783	0	1.7927818	293.199972	293.199974	293.199971	293.199982	1.02864576e-05	4.6204909e-06	0	0	0	0	3
254	787	0	1.7998679	293.199972	293.199974	293.199971	293.199982	1.04316362e-05	4.6204909e-06	0	0	0	0	3
255	792	0	1.80695399	293.199972	293.199974	293.199971	293.199981	1.01314369e-05	4.6204909e-06	0	0	0	0	3
256	796	0	1.81404009	293.199972	293.199974	293.199971	293.199981	9.64242503e-06	4.6204909e-06	0	0	0	0	3
257	801	0	1.82112618	293.199972	293.199974	293.199971	293.199981	9.26350447e-06	4.6204909e-06	0	0	0	0	3
258	806	0	1.82821227	293.199972	293.199974	293.199971	293.19998	8.80474926e-06	4.6204909e-06	0	0	0	0	3
259	811	0	1.83529837	293.199971	293.199973	293.199971	293.19998	8.54774385e-06	4.6204909e-06	0	0	0	0	3
260	816	0	1.84238446	293.199971	293.199973	293.199971	293.199979	8.25050233e-06	4.6204909e-06	0	0	0	0	3
261	821	0	1.84947056	293.199971	293.199973	293.199971	293.199979	8.17504485e-06	4.6204909e-06	0	0	0	0	3
262	826	0	1.85655665	293.199971	293.199973	293.199971	293.199979	7.88378583e-06	4.6204909e-06	0	0	0	0	3
263	831	0	1.86364274	293.199971	293.199973	293.199971	293.199979	7.74769683e-06	4.6204909e-06	0	0	0	0	3
264	836	0	1.87072884	293.199971	293.199973	293.199971	293.199978	7.36374955e-06	4.6204909e-06	0	0	0	0	3
265	840	0	1.87781493	293.199971	293.199973	293.199971	293.199978	7.0087745e-06	4.6204909e-06	0	0	0	0	3
266	845	0	1.88490103	293.199971	293.199973	293.199971	293.199978	6.58051829e-06	4.6204909e-06	0	0	0	0	3
267	850	0	1.89198712	293.199971	293.199973	293.199971	293.199977	6.3284848e-06	4.6204909e-06	0	0	0	0	3
268	854	0	1.89907321	293.199971	293.199972	293.199971	293.199977	5.88911507e-06	4.6204909e-06	0	0	0	0	3
269	859	0	1.90615931	293.199971	293.199972	293.199971	293.199977	5.63610917e-06	4.6204909e-06	0	0	0	0	3
270	863	0	1.9132454	293.199971	293.199972	293.199971	293.199976	5.24151153e-06	4.6204909e-06	0	0	0	0	3
271	868	0	1.9203315	293.199971	293.199972	293.199971	293.199976	5.00626464e-06	4.6204909e-06	0	0	0	0	3
272	873	0	1.92741759	293.199971	293.199972	293.199971	293.199976	4.64696336e-06	4.6204909e-06	0	0	0	0	3
273	878	0	1.93450368	293.199971	293.199972	293.199971	293.199976	4.49648206e-06	4.6204909e-06	0	0	0	0	3
274	884	0	1.94158978	293.199971	293.199972	293.199971	293.199975	4.19825017e-06	4.6204909e-06	0	0	0	0	3
275	889	0	1.94867587	293.199971	293.199972	293.199971	293.199975	4.07865241e-06	4.6204909e-06	0	0	0	0	3
276	893	0	1.95576197	293.199971	293.199972	293.199971	293.199975	3.75536712e-06	4.6204909e-06	0	0	0	0	3
277	898	0	1.96284806	293.199971	293.199972	293.199971	293.199974	3.42493422e-06	4.6204909e-06	0	0	0	0	3
278	903	0	1.96993416	293.199971	293.199972	293.199971	293.199974	3.02571982e-06	4.6204909e-06	0	0	0	0	3
279	908	0	1.97702025	293.199971	293.199972	293.199971	293.199974	2.87246638e-06	4.6204909e-06	0	0	0	0	3
280	912	0	1.98410634	293.199971	293.199972	293.199971	293.199974	2.73423774e-06	4.6204909e-06	0	0	0	0	3
281	917	0	1.99119244	293.199971	293.199972	293.199971	293.199973	2.61917489e-06	4.6204909e-06	0	0	0	0	3
282	922	0	1.99827853	293.199971	293.199972	293.199971	293.199973	2.44881431e-06	4.6204909e-06	0	0	0	0	3
283	927	0	2.00536463	293.199971	293.199972	293.199971	293.199973	2.3343768e-06	4.6204909e-06	0	0	0	0	3
284	932	0	2.01245072	293.199971	293.199972	293.199971	293.199973	2.02618708e-06	4.6204909e-06	0	0	0	0	3
285	937	0	2.01953681	293.199971	293.199972	293.199971	293.199973	1.92817623e-06	4.6204909e-06	0	0	0	0	3
286	943	0	2.02662291	293.199971	293.199972	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
287	948	0	2.033709	293.199971	293.199972	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
288	953	0	2.0407951	293.199971	293.199972	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
289	958	0	2.04788119	293.199971	293.199972	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
290	963	0	2.05496728	293.199971	293.199972	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
291	968	0	2.06205338	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
292	972	0	2.06913947	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
293	977	0	2.07622557	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
294	982	0	2.08331166	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
295	987	0	2.09039775	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
296	992	0	2.09748385	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
297	997	0	2.10456994	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
298	1002	0	2.11165604	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
299	1007	0	2.11874213	293.199971	293.199971	293.199971	293.199972	1.64749076e-06	4.6204909e-06	0	0	0	0	3
300	1012	0	2.12582822	293.199971	293.199971	293.199971	293.199972	1.74629218e-06	4.6204909e-06	0	0	0	0	3
301	1024	0	2.13291432	293.199971	293.199971	293.199971	293.199972	1.74629218e-06	4.6204909e-06	0	0	0	0	3
302	1029	0	2.14000041	293.199971	293.199971	293.199971	293.199972	1.79156683e-06	4.6204909e-06	0	0	0	0	3
303	1034	0	2.14708651	293.19997	293.199971	293.19997	293.199972	1.93557463e-06	4.6204909e-06	0	0	0	0	3
304	1039	0	2.1541726	293.19997	293.199971	293.19997	293.199972	2.0550288e-06	4.6204909e-06	0	0	0	0	3
305	1044	0	2.1612587	293.19997	293.199971	293.19997	293.199972	2.10734379e-06	4.6204909e-06	0	0	0	0	3
306	1049	0	2.16834479	293.19997	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
307	1054	0	2.17543088	293.19997	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
308	1058	0	2.18251698	293.19997	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
309	1063	0	2.18960307	293.199971	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
310	1068	0	2.19668917	293.199971	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
311	1073	0	2.20377526	293.199971	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
312	1078	0	2.21086135	293.199971	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
313	1083	0	2.21794745	293.199971	293.199971	293.19997	293.199972	2.11741593e-06	4.6204909e-06	0	0	0	0	3
314	1087	0	2.22503354	293.199971	293.199971	293.19997	293.199972	2.09074733e-06	4.6204909e-06	0	0	0	0	3
315	1092	0	2.23211964	293.199971	293.199971	293.19997	293.199972	2.09074733e-06	4.6204909e-06	0	0	0	0	3
316	1097	0	2.23920573	293.199971	293.199971	293.19997	293.199972	2.01211435e-06	4.6204909e-06	0	0	0	0	3
317	1102	0	2.24629182	293.199971	293.199971	293.19997	293.199972	2.01211435e-06	4.6204909e-06	0	0	0	0	3
318	1107	0	2.25337792	293.199971	293.199971	293.19997	293.199972	1.99901137e-06	4.6204909e-06	0	0	0	0	3
319	1111	0	2.26046401	293.199971	293.199971	293.19997	293.199972	1.99901137e-06	4.6204909e-06	0	0	0	0	3
320	1116	0	2.26755011	293.199971	293.199971	293.19997	293.199972	1.89692287e-06	4.6204909e-06	0	0	0	0	3
321	1121	0	2.2746362	293.199971	293.199971	293.19997	293.199972	1.84791571e-06	4.6204909e-06	0	0	0	0	3
322	1126	0	2.28172229	293.199971	293.199971	293.19997	293.199972	1.7286842e-06	4.6204909e-06	0	0	0	0	3
323	1131	0	2.28880839	293.199971	293.199971	293.19997	293.199972	1.70560969e-06	4.6204909e-06	0	0	0	0	3
324	1135	0	2.29589448	293.199971	293.199971	293.19997	293.199972	1.70560969e-06	4.6204909e-06	0	0	0	0	3
325	1141	0	2.30298058	293.199971	293.199971	293.19997	293.199972	1.70560969e-06	4.6204909e-06	0	0	0	0	3
326	1146	0	2.31006667	293.199971	293.199971	293.19997	293.199972	1.68965227e-06	4.6204909e-06	0	0	0	0	3
327	1151	0	2.31715277	293.199971	293.199971	293.19997	293.199972	1.5897283e-06	4.6204909e-06	0	0	0	0	3
328	1156	0	2.32423886	293.199971	293.199971	293.19997	293.199972	1.44069401e-06	4.6204909e-06	0	0	0	0	3
329	1162	0	2.33132495	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
330	1166	0	2.33841105	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
331	1172	0	2.34549714	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
332	1176	0	2.35258324	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
333	1181	0	2.35966933	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
334	1186	0	2.36675542	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
335	1192	0	2.37384152	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
336	1198	0	2.38092761	293.199971	293.199971	293.19997	293.199971	1.21594195e-06	4.6204909e-06	0	0	0	0	3
337	1203	0	2.38801371	293.199971	293.199971	293.19997	293.199971	1.21746376e-06	4.6204909e-06	0	0	0	0	3
338	1209	0	2.3950998	293.199971	293.199971	293.19997	293.199971	1.21746376e-06	4.6204909e-06	0	0	0	0	3
339	1214	0	2.40218589	293.199971	293.199971	293.19997	293.199971	1.21746376e-06	4.6204909e-06	0	0	0	0	3
340	1220	0	2.40927199	293.199971	293.199971	293.19997	293.199971	1.21746376e-06	4.6204909e-06	0	0	0	0	3
341	1224	0	2.41635808	293.199972	293.199971	293.19997	293.199972	1.29684821e-06	4.6204909e-06	0	0	0	0	3
342	1229	0	2.42344418	293.199972	293.199971	293.19997	293.199972	1.22984426e-06	4.6204909e-06	0	0	0	0	3
343	1234	0	2.43053027	293.199972	293.199971	293.19997	293.199972	1.16986098e-06	4.6204909e-06	0	0	0	0	3
344	1239	0	2.43761636	293.199972	293.199971	293.19997	293.199972	1.10953812e-06	4.6204909e-06	0	0	0	0	3
345	1244	0	2.44470246	293.199972	293.199971	293.19997	293.199972	1.05386857e-06	4.6204909e-06	0	0	0	0	3
346	1249	0	2.45178855	293.199972	293.199971	293.19997	293.199972	9.98781047e-07	4.6204909e-06	0	0	0	0	3
347	1254	0	2.45887465	293.199971	293.199971	293.19997	293.199972	9.48459103e-07	4.6204909e-06	0	0	0	0	3
348	1259	0	2.46596074	293.199971	293.199971	293.19997	293.199972	9.00885993e-07	4.6204909e-06	0	0	0	0	3
349	1264	0	2.47304683	293.199971	293.199971	293.19997	293.199972	8.58027079e-07	4.6204909e-06	0	0	0	0	3
350	1269	0	2.48013293	293.199971	293.199971	293.19997	293.199972	8.16095621e-07	4.6204909e-06	0	0	0	0	3
351	1273	0	2.48721902	293.199971	293.199971	293.19997	293.199972	7.77214495e-07	4.6204909e-06	0	0	0	0	3
352	1278	0	2.49430512	293.199971	293.199971	293.19997	293.199972	7.38346841e-07	4.6204909e-06	0	0	0	0	3
353	1283	0	2.50139121	293.19997	293.199971	293.19997	293.199972	7.04335662e-07	4.6204909e-06	0	0	0	0	3
354	1288	0	2.50847731	293.19997	293.199971	293.19997	293.199972	6.70482621e-07	4.6204909e-06	0	0	0	0	3
355	1293	0	2.5155634	293.19997	293.199971	293.19997	293.199972	6.42767077e-07	4.6204909e-06	0	0	0	0	3
356	1297	0	2.52264949	293.19997	293.199971	293.19997	293.199972	6.16926172e-07	4.6204909e-06	0	0	0	0	3
357	1302	0	2.52973559	293.19997	293.199971	293.19997	293.199972	5.99179316e-07	4.6204909e-06	0	0	0	0	3
358	1307	0	2.53682168	293.19997	293.199971	293.19997	293.199972	5.8259451e-07	4.6204909e-06	0	0	0	0	3
359	1312	0	2.54390778	293.19997	293.199971	293.19997	293.199972	5.75782337e-07	4.6204909e-06	0	0	0	0	3
360	1316	0	2.55099387	293.19997	293.199971	293.19997	293.199972	5.77419826e-07	4.6204909e-06	0	0	0	0	3
361	1321	0	2.55807996	293.19997	293.199971	293.19997	293.199972	5.80343055e-07	4.6204909e-06	0	0	0	0	3
362	1326	0	2.56516606	293.19997	293.199971	293.19997	293.199972	5.84205736e-07	4.6204909e-06	0	0	0	0	3
363	1331	0	2.57225215	293.19997	293.199971	293.19997	293.199972	5.90563957e-07	4.6204909e-06	0	0	0	0	3
364	1337	0	2.57933825	293.19997	293.199971	293.19997	293.199972	6.02003809e-07	4.6204909e-06	0	0	0	0	3
365	1341	0	2.58642434	293.19997	293.199971	293.19997	293.199972	6.15317219e-07	4.6204909e-06	0	0	0	0	3
366	1346	0	2.59351043	293.19997	293.199971	293.19997	293.199972	6.26954204e-07	4.6204909e-06	0	0	0	0	3
367	1351	0	2.60059653	293.19997	293.199971	293.19997	293.199972	6.33107959e-07	4.6204909e-06	0	0	0	0	3
368	1356	0	2.60768262	293.19997	293.199971	293.19997	293.199972	6.34915978e-07	4.6204909e-06	0	0	0	0	3
369	1361	0	2.61476872	293.19997	293.199971	293.19997	293.199972	6.33094999e-07	4.6204909e-06	0	0	0	0	3
370	1365	0	2.62185481	293.19997	293.199971	293.19997	293.199972	6.29587817e-07	4.6204909e-06	0	0	0	0	3
371	1370	0	2.6289409	293.19997	293.199971	293.19997	293.199972	6.26927203e-07	4.6204909e-06	0	0	0	0	3
372	1375	0	2.636027	293.19997	293.199971	293.19997	293.199972	6.24580878e-07	4.6204909e-06	0	0	0	0	3
373	1380	0	2.64311309	293.19997	293.199971	293.19997	293.199972	6.19640161e-07	4.6204909e-06	0	0	0	0	3
374	1386	0	2.65019919	293.19997	293.199971	293.19997	293.199972	6.10452105e-07	4.6204909e-06	0	0	0	0	3
375	1390	0	2.65728528	293.19997	293.199971	293.19997	293.199972	5.96063614e-07	4.6204909e-06	0	0	0	0	3
376	1395	0	2.66437138	293.19997	293.199971	293.19997	293.199972	5.78006336e-07	4.6204909e-06	0	0	0	0	3
377	1400	0	2.67145747	293.19997	293.199971	293.19997	293.199972	5.60343892e-07	4.6204909e-06	0	0	0	0	3
378	1405	0	2.67854356	293.19997	293.199971	293.19997	293.199972	5.43163139e-07	4.6204909e-06	0	0	0	0	3
379	1411	0	2.68562966	293.19997	293.199971	293.19997	293.199972	5.29426984e-07	4.6204909e-06	0	0	0	0	3
380	1415	0	2.69271575	293.19997	293.199971	293.19997	293.199972	5.18827676e-07	4.6204909e-06	0	0	0	0	3
381	1420	0	2.69980185	293.19997	293.199971	293.19997	293.199972	5.11722419e-07	4.6204909e-06	0	0	0	0	3
382	1425	0	2.70688794	293.19997	293.199971	293.19997	293.199972	5.04337379e-07	4.6204909e-06	0	0	0	0	3
383	1429	0	2.71397403	293.19997	293.199971	293.19997	293.199972	4.976431e-07	4.6204909e-06	0	0	0	0	3
384	1434	0	2.72106013	293.19997	293.199971	293.19997	293.199972	4.88992839e-07	4.6204909e-06	0	0	0	0	3
385	1439	0	2.72814622	293.19997	293.199971	293.19997	293.199972	4.81466941e-07	4.6204909e-06	0	0	0	0	3
386	1443	0	2.73523232	293.19997	293.199971	293.19997	293.199972	4.7379234e-07	4.6204909e-06	0	0	0	0	3
387	1448	0	2.74231841	293.19997	293.199971	293.19997	293.199972	4.67721463e-07	4.6204909e-06	0	0	0	0	3
388	1453	0	2.7494045	293.19997	293.199971	293.19997	293.199972	4.62743287e-07	4.6204909e-06	0	0	0	0	3
389	1458	0	2.7564906	293.19997	293.199971	293.19997	293.199972	4.59081889e-07	4.6204909e-06	0	0	0	0	3
390	1463	0	2.76357669	293.19997	293.199971	293.19997	293.199972	4.58461557e-07	4.6204909e-06	0	0	0	0	3
391	1468	0	2.77066279	293.19997	293.199971	293.19997	293.199972	4.62245225e-07	4.6204909e-06	0	0	0	0	3
392	1473	0	2.77774888	293.19997	293.199971	293.19997	293.199972	4.68517385e-07	4.6204909e-06	0	0	0	0	3
393	1479	0	2.78483497	293.19997	293.199971	293.19997	293.199972	4.77945377e-07	4.6204909e-06	0	0	0	0	3
394	1484	0	2.79192107	293.19997	293.199971	293.19997	293.199972	4.8693812e-07	4.6204909e-06	0	0	0	0	3
395	1489	0	2.79900716	293.19997	293.199971	293.19997	293.199972	4.99977091e-07	4.6204909e-06	0	0	0	0	3
396	1493	0	2.80609326	293.19997	293.19997	293.19997	293.199972	5.14134172e-07	4.6204909e-06	0	0	0	0	3
397	1498	0	2.81317935	293.19997	293.19997	293.19997	293.199972	5.24121049e-07	4.6204909e-06	0	0	0	0	3
398	1503	0	2.82026545	293.19997	293.19997	293.19997	293.199972	5.32344018e-07	4.6204909e-06	0	0	0	0	3
399	1508	0	2.82735154	293.19997	293.19997	293.19997	293.199972	5.3819258e-07	4.6204909e-06	0	0	0	0	3
400	1513	0	2.83443763	293.199971	293.19997	293.19997	293.199972	5.43277906e-07	4.6204909e-06	0	0	0	0	3
401	1525	0	2.84152373	293.199971	293.19997	293.19997	293.199972	5.46799242e-07	4.6204909e-06	0	0	0	0	3
402	1530	0	2.84860982	293.199971	293.19997	293.19997	293.199972	5.49465881e-07	4.6204909e-06	0	0	0	0	3
403	1535	0	2.85569592	293.199971	293.19997	293.19997	293.199972	5.52377287e-07	4.6204909e-06	0	0	0	0	3
404	1540	0	2.86278201	293.199971	293.19997	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
405	1545	0	2.8698681	293.199971	293.19997	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
406	1550	0	2.8769542	293.199972	293.19997	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
407	1555	0	2.88404029	293.199972	293.19997	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
408	1560	0	2.89112639	293.199972	293.19997	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
409	1564	0	2.89821248	293.199972	293.19997	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
410	1569	0	2.90529857	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
411	1574	0	2.91238467	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
412	1579	0	2.91947076	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
413	1584	0	2.92655686	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
414	1589	0	2.93364295	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
415	1593	0	2.94072904	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
416	1598	0	2.94781514	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
417	1602	0	2.95490123	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
418	1607	0	2.96198733	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
419	1612	0	2.96907342	293.199972	293.199971	293.19997	293.199972	5.55267206e-07	4.6204909e-06	0	0	0	0	3
420	1617	0	2.97615951	293.199972	293.199971	293.19997	293.199972	5.54599865e-07	4.6204909e-06	0	0	0	0	3
421	1622	0	2.98324561	293.199972	293.199971	293.19997	293.199972	5.54211965e-07	4.6204909e-06	0	0	0	0	3
422	1627	0	2.9903317	293.199972	293.199971	293.19997	293.199972	5.50405275e-07	4.6204909e-06	0	0	0	0	3
423	1631	0	2.9974178	293.199972	293.199971	293.19997	293.199972	5.46752062e-07	4.6204909e-06	0	0	0	0	3
424	1636	0	3.00450389	293.199972	293.199971	293.19997	293.199972	5.40408166e-07	4.6204909e-06	0	0	0	0	3
425	1641	0	3.01158999	293.199972	293.199971	293.19997	293.199972	5.33856792e-07	4.6204909e-06	0	0	0	0	3
426	1647	0	3.01867608	293.199972	293.199971	293.19997	293.199972	5.24533505e-07	4.6204909e-06	0	0	0	0	3
427	1652	0	3.02576217	293.199972	293.199971	293.19997	293.199972	5.14303338e-07	4.6204909e-06	0	0	0	0	3
428	1657	0	3.03284827	293.199972	293.199971	293.19997	293.199972	5.00437579e-07	4.6204909e-06	0	0	0	0	3
429	1662	0	3.03993436	293.199972	293.199971	293.19997	293.199972	4.86149929e-07	4.6204909e-06	0	0	0	0	3
430	1667	0	3.04702046	293.199972	293.199971	293.19997	293.199972	4.70315854e-07	4.6204909e-06	0	0	0	0	3
431	1671	0	3.05410655	293.199972	293.199971	293.19997	293.199972	4.55765473e-07	4.6204909e-06	0	0	0	0	3
432	1677	0	3.06119264	293.199972	293.199971	293.19997	293.199972	4.42366058e-07	4.6204909e-06	0	0	0	0	3
433	1682	0	3.06827874	293.199972	293.199971	293.19997	293.199972	4.73357773e-07	4.6204909e-06	0	0	0	0	3
434	1687	0	3.07536483	293.199972	293.199971	293.19997	293.199972	5.00657734e-07	4.6204909e-06	0	0	0	0	3
435	1692	0	3.08245093	293.199972	293.199971	293.19997	293.199972	5.27396878e-07	4.6204909e-06	0	0	0	0	3
436	1696	0	3.08953702	293.199972	293.199971	293.19997	293.199972	5.50428013e-07	4.6204909e-06	0	0	0	0	3
437	1701	0	3.09662311	293.199972	293.199971	293.19997	293.199972	5.75568777e-07	4.6204909e-06	0	0	0	0	3
438	1707	0	3.10370921	293.199972	293.199971	293.19997	293.199972	5.97372946e-07	4.6204909e-06	0	0	0	0	3
439	1712	0	3.1107953	293.199972	293.199971	293.19997	293.199972	6.2119824e-07	4.6204909e-06	0	0	0	0	3
440	1716	0	3.1178814	293.199971	293.199971	293.19997	293.199972	6.43611315e-07	4.6204909e-06	0	0	0	0	3
441	1721	0	3.12496749	293.199971	293.199971	293.19997	293.199972	6.65951461e-07	4.6204909e-06	0	0	0	0	3
442	1726	0	3.13205358	293.199971	293.199971	293.19997	293.199972	6.86499277e-07	4.6204909e-06	0	0	0	0	3
443	1730	0	3.13913968	293.199971	293.199971	293.19997	293.199972	7.04487775e-07	4.6204909e-06	0	0	0	0	3
444	1736	0	3.14622577	293.199971	293.199971	293.19997	293.199972	7.19271952e-07	4.6204909e-06	0	0	0	0	3
445	1741	0	3.15331187	293.199971	293.199971	293.19997	293.199972	7.33831143e-07	4.6204909e-06	0	0	0	0	3
446	1745	0	3.16039796	293.199971	293.199971	293.19997	293.199972	7.44066142e-07	4.6204909e-06	0	0	0	0	3
447	1751	0	3.16748406	293.199971	293.199971	293.19997	293.199972	7.5454949e-07	4.6204909e-06	0	0	0	0	3
448	1756	0	3.17457015	293.199971	293.199971	293.19997	293.199972	7.62806906e-07	4.6204909e-06	0	0	0	0	3
449	1761	0	3.18165624	293.199971	293.199971	293.19997	293.199972	7.70835868e-07	4.6204909e-06	0	0	0	0	3
450	1766	0	3.18874234	293.19997	293.199971	293.19997	293.199972	7.75714398e-07	4.6204909e-06	0	0	0	0	3
451	1770	0	3.19582843	293.19997	293.199971	293.19997	293.199972	7.80527387e-07	4.6204909e-06	0	0	0	0	3
452	1775	0	3.20291453	293.19997	293.199971	293.19997	293.199972	7.83491203e-07	4.6204909e-06	0	0	0	0	3
453	1779	0	3.21000062	293.19997	293.199971	293.19997	293.199972	7.87293061e-07	4.6204909e-06	0	0	0	0	3
454	1784	0	3.21708671	293.19997	293.199971	293.19997	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
455	1788	0	3.22417281	293.19997	293.199971	293.19997	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
456	1794	0	3.2312589	293.19997	293.199971	293.19997	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
457	1798	0	3.238345	293.19997	293.199971	293.19997	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
458	1804	0	3.24543109	293.19997	293.199971	293.19997	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
459	1809	0	3.25251718	293.19997	293.199971	293.19997	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
460	1814	0	3.25960328	293.19997	293.199971	293.19997	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
461	1818	0	3.26668937	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
462	1823	0	3.27377547	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
463	1827	0	3.28086156	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
464	1833	0	3.28794765	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
465	1837	0	3.29503375	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
466	1842	0	3.30211984	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
467	1848	0	3.30920594	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
468	1853	0	3.31629203	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
469	1858	0	3.32337812	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
470	1862	0	3.33046422	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
471	1868	0	3.33755031	293.199969	293.199971	293.199969	293.199972	7.88122122e-07	4.6204909e-06	0	0	0	0	3
