Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	PrevAvRefValue	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
334	1186	0	2.36675542	0	0	0	0	0	5e-06	0	0	0	0	3
335	1192	0	2.37384152	0	0	0	0	0	5e-06	0	0	0	0	3
336	1198	0	2.38092761	0	0	0	0	0	5e-06	0	0	0	0	3
337	1203	0	2.38801371	0	0	0	0	0	5e-06	0	0	0	0	3
338	1209	0	2.3950998	0	0	0	0	0	5e-06	0	0	0	0	3
339	1214	0	2.40218589	0	0	0	0	0	5e-06	0	0	0	0	3
340	1220	0	2.40927199	0	0	0	0	0	5e-06	0	0	0	0	3
341	1224	0	2.41635808	0	0	0	0	0	5e-06	0	0	0	0	3
342	1229	0	2.42344418	0	0	0	0	0	5e-06	0	0	0	0	3
343	1234	0	2.43053027	0	0	0	0	0	5e-06	0	0	0	0	3
344	1239	0	2.43761636	0	0	0	0	0	5e-06	0	0	0	0	3
345	1244	0	2.44470246	0	0	0	0	0	5e-06	0	0	0	0	3
346	1249	0	2.45178855	0	0	0	0	0	5e-06	0	0	0	0	3
347	1254	0	2.45887465	0	0	0	0	0	5e-06	0	0	0	0	3
348	1259	0	2.46596074	0	0	0	0	0	5e-06	0	0	0	0	3
349	1264	0	2.47304683	0	0	0	0	0	5e-06	0	0	0	0	3
350	1269	0	2.48013293	0	0	0	0	0	5e-06	0	0	0	0	3
351	1273	0	2.48721902	0	0	0	0	0	5e-06	0	0	0	0	3
352	1278	0	2.49430512	0	0	0	0	0	5e-06	0	0	0	0	3
353	1283	0	2.50139121	0	0	0	0	0	5e-06	0	0	0	0	3
354	1288	0	2.50847731	0	0	0	0	0	5e-06	0	0	0	0	3
355	1293	0	2.5155634	0	0	0	0	0	5e-06	0	0	0	0	3
356	1297	0	2.52264949	0	0	0	0	0	5e-06	0	0	0	0	3
357	1302	0	2.52973559	0	0	0	0	0	5e-06	0	0	0	0	3
358	1307	0	2.53682168	0	0	0	0	0	5e-06	0	0	0	0	3
359	1312	0	2.54390778	0	0	0	0	0	5e-06	0	0	0	0	3
360	1316	0	2.55099387	0	0	0	0	0	5e-06	0	0	0	0	3
361	1321	0	2.55807996	0	0	0	0	0	5e-06	0	0	0	0	3
362	1326	0	2.56516606	0	0	0	0	0	5e-06	0	0	0	0	3
363	1331	0	2.57225215	0	0	0	0	0	5e-06	0	0	0	0	3
364	1337	0	2.57933825	0	0	0	0	0	5e-06	0	0	0	0	3
365	1341	0	2.58642434	0	0	0	0	0	5e-06	0	0	0	0	3
366	1346	0	2.59351043	0	0	0	0	0	5e-06	0	0	0	0	3
367	1351	0	2.60059653	0	0	0	0	0	5e-06	0	0	0	0	3
368	1356	0	2.60768262	0	0	0	0	0	5e-06	0	0	0	0	3
369	1361	0	2.61476872	0	0	0	0	0	5e-06	0	0	0	0	3
370	1365	0	2.62185481	0	0	0	0	0	5e-06	0	0	0	0	3
371	1370	0	2.6289409	0	0	0	0	0	5e-06	0	0	0	0	3
372	1375	0	2.636027	0	0	0	0	0	5e-06	0	0	0	0	3
373	1380	0	2.64311309	0	0	0	0	0	5e-06	0	0	0	0	3
374	1386	0	2.65019919	0	0	0	0	0	5e-06	0	0	0	0	3
375	1390	0	2.65728528	0	0	0	0	0	5e-06	0	0	0	0	3
